cup,name,indicators,score
19,甘茂宏,Serve,19.328824390383904
19,盧清銓,Serve,7.670941622671522
19,童琦芳,Serve,37.01346389228887
19,簡名均,Serve,8.618331053351575
19,簡翊雯,Serve,11.395348837209303
19,翁梓勻,Serve,23.025634925355384
19,胡曉佩,Serve,25.233485363146944
19,莊哲育,Serve,0.0
19,莊子霖,Serve,12.51384274640089
19,莊庾翔,Serve,0.0
19,莊毅君,Serve,0.0
19,莊皓崴,Serve,0.0
19,莊邵捷,Serve,13.319238900634254
19,葉于雯,Serve,19.980979586641876
19,葉亮言,Serve,14.614164904862582
19,蔡幼群,Serve,13.006602034140249
19,蘇逢澤,Serve,0.0
19,許惠瑩,Serve,39.957716701902754
19,許晉愷,Serve,0.0
19,許睿恩,Serve,5.980066445182726
19,許紋誠,Serve,18.907530723225292
19,許美中,Serve,12.210433745101469
19,許芳閩,Serve,31.92886456908345
19,許菀芸,Serve,0.0
19,詹佳茵,Serve,0.0
19,詹旻翰,Serve,16.100178890876567
19,謝靖瑩,Serve,10.04651162790698
19,賴建豪,Serve,8.743184599977749
19,邱詩晴,Serve,0.0
19,郭其昌,Serve,0.0
19,郭柏毅,Serve,17.350061199510407
19,郭覲儀,Serve,0.0
19,鄭偉志,Serve,7.973421926910301
19,鄭聖叡,Serve,3.084455324357406
19,鍾秉樺,Serve,8.618331053351575
19,陳亭汝,Serve,13.665850673194619
19,陳佑誠,Serve,0.0
19,陳佳蔓,Serve,32.55813953488373
19,陳冠丞,Serve,0.0
19,陳冠中,Serve,27.444750272167656
19,陳冠銘,Serve,15.422276621787029
19,陳姿雅,Serve,31.547790013544905
19,陳彥臻,Serve,0.0
19,陳思妤,Serve,25.35495716034272
19,陳怡如,Serve,22.7615655997829
19,陳恩得,Serve,24.52076075699087
19,陳昱碩,Serve,0.0
19,陳朝璽,Serve,26.09341410982999
19,陳柏勳,Serve,0.0
19,陳潔,Serve,18.909191583610195
19,陳玠廷,Serve,0.0
19,陳莉鈞,Serve,0.0
19,陳莉鎔,Serve,21.767441860465123
19,陳菀婷,Serve,27.293815935186814
19,陳裕仁,Serve,4.578488372093024
19,陳鈺霖,Serve,17.623575934469454
19,雷諾,Serve,18.478755027102643
19,顏振富,Serve,6.659619450317127
19,風祐帆,Serve,0.0
19,馮品恒,Serve,14.36365959621774
19,高宇浩,Serve,5.3276955602537015
19,高歆媛,Serve,13.517441860465118
19,黃宇晨,Serve,21.565378246204812
19,黃意凱,Serve,0.0
19,黃正良,Serve,6.703146374829003
19,黃瀞萱,Serve,29.04862579281185
19,黃祈鈞,Serve,0.0
19,黃芯瑜,Serve,15.050840632235989
19,黃蔓亞,Serve,6.976744186046513
19,龔詩雯,Serve,17.10059830010871
20,Darin,Serve,12.774708888108322
20,Jarasporn,Serve,26.549570413354058
20,伍奧斯定,Serve,0.0
20,何京威,Serve,5.105708245243131
20,劉少宇,Serve,8.139534883720932
20,劉昱麟,Serve,40.39768182432225
20,劉玉淳,Serve,17.66334440753046
20,劉美菁,Serve,17.82327112012475
20,劉雙菱,Serve,25.233830465020624
20,包茵綺,Serve,16.723044397463006
20,吳國強,Serve,25.15951103160406
20,吳宗軒,Serve,57.00458048683264
20,吳文亘,Serve,14.060235699932587
20,吳紫華,Serve,19.29069767441861
20,吳閩育,Serve,0.0
20,呂姜耀凱,Serve,7.683789079137919
20,呂慶鴻,Serve,0.0
20,宋柏霆,Serve,17.23666210670315
20,廖閎昇,Serve,31.37068357998591
20,張安成,Serve,0.0
20,張家瑋,Serve,6.8946648426812605
20,張庭瑋,Serve,21.077111383108942
20,張廷翰,Serve,14.61945031712474
20,張昀亮,Serve,0.0
20,張瓈文,Serve,12.144251097739472
20,張皓博,Serve,4.5298281092012145
20,張祐晨,Serve,27.266136052729767
20,張祐陞,Serve,0.0
20,張稦豈,Serve,26.663633124501448
20,張筱玉,Serve,0.0
20,張芸甄,Serve,0.0
20,張萱,Serve,0.0
20,彭?媃,Serve,23.44801076302134
20,愛妳,Serve,6.010733452593919
20,施宇祥,Serve,15.90014636526265
20,施宗諭,Serve,5.860465116279071
20,施琅,Serve,39.152598427564236
20,曾予柔,Serve,25.720930232558143
20,曾琬羚,Serve,5.3276955602537015
20,曾祥銘,Serve,21.816925464596288
20,曾茂聰,Serve,33.8103756708408
20,李佳軒,Serve,0.0
20,李俊佑,Serve,10.552235582115346
20,李元,Serve,25.777751065920942
20,李冠緯,Serve,7.197062423500614
20,李子嫣,Serve,19.53488372093024
20,李尼希米,Serve,0.0
20,李怡萱,Serve,0.0
20,李瑋軒,Serve,0.0
20,李莙妮,Serve,0.0
20,李赫軒,Serve,0.0
20,林其蓉,Serve,0.0
20,林冠洲,Serve,11.627906976744189
20,林嘉偉,Serve,9.09044156218179
20,林威宏,Serve,0.0
20,林宜暉,Serve,8.292533659730724
20,林庭偉,Serve,41.991265353299646
20,林志釧,Serve,0.0
20,林暘程,Serve,6.829865361077114
20,林璽,Serve,0.0
20,林禹逸,Serve,0.0
20,林立森,Serve,0.0
20,林聖恩,Serve,29.16496775535678
20,林良黛,Serve,30.366343831735882
20,林裕鈞,Serve,18.966019700413828
20,林謙,Serve,17.686985776841063
20,林錦龍,Serve,45.32474821120513
20,柯凱傑,Serve,11.759093619558739
20,柯宗甫,Serve,0.0
20,楊展睿,Serve,0.0
20,楊承恩,Serve,0.0
20,楊翊平,Serve,0.0
20,江辰翊,Serve,13.53343718704796
20,池長璇,Serve,9.76744186046512
20,汪秉勳,Serve,10.510419812745397
20,洪宇叡,Serve,31.007751937984505
20,洪家瑤,Serve,26.794846618589624
20,洪晨祐,Serve,0.0
20,洪榮發,Serve,18.875968992248065
20,温逸凱,Serve,23.998627435729677
20,潘毅融,Serve,0.0
20,王育文,Serve,0.0
20,甘可慧,Serve,10.439095787933
20,甘茂宏,Serve,17.817402915322134
20,畢宗元,Serve,3.3298097251585634
20,盧佳玟,Serve,28.957960644007162
20,簡翊雯,Serve,35.211643062100265
20,翁梓勻,Serve,18.763769889840884
20,胡曉佩,Serve,25.14455219221013
20,莊哲育,Serve,9.496124031007753
20,莊子霖,Serve,9.715085532904256
20,莊皓崴,Serve,0.0
20,莊邵捷,Serve,13.139534883720934
20,葉于雯,Serve,16.520226185297957
20,蔡幼群,Serve,43.6487999005099
20,蔡逸婕,Serve,21.976744186046517
20,藤川佳大,Serve,0.0
20,蘇彥辰,Serve,0.0
20,蘇逢澤,Serve,0.0
20,許恆芸,Serve,30.66997178308289
20,許惠瑩,Serve,13.023255813953492
20,許晉愷,Serve,0.0
20,許甄軒,Serve,11.720930232558143
20,許睿恩,Serve,14.47366621067032
20,許紋誠,Serve,15.09131423452109
20,許菀芸,Serve,45.86772774349275
20,詹旻翰,Serve,8.139534883720932
20,賴建豪,Serve,4.186046511627908
20,邱凡綺,Serve,13.192389006342497
20,邱義翔,Serve,0.0
20,邱詩晴,Serve,0.0
20,郭柏毅,Serve,15.193798449612407
20,鄭偉志,Serve,48.83720930232559
20,鄭聖叡,Serve,17.19919110212336
20,錢毓承,Serve,0.0
20,鍾秉樺,Serve,4.406364749082008
20,鍾虹薰,Serve,0.0
20,陳亭汝,Serve,5.562740952617834
20,陳佑誠,Serve,0.0
20,陳佳蔓,Serve,19.660107334525946
20,陳冠銘,Serve,0.0
20,陳品宇,Serve,42.793857199157614
20,陳喬恩,Serve,0.0
20,陳奕安,Serve,0.0
20,陳妘臻,Serve,13.18604651162791
20,陳安,Serve,0.0
20,陳彥臻,Serve,0.0
20,陳思妤,Serve,0.0
20,陳恩得,Serve,11.191518467852259
20,陳柏勳,Serve,0.0
20,陳潔,Serve,26.729290793772833
20,陳玠廷,Serve,21.185787590622358
20,陳莉鈞,Serve,6.168910648714812
20,陳莉鎔,Serve,14.37632135306554
20,陳薏,Serve,29.042762982571467
20,陳裕仁,Serve,2.170542635658915
20,陳鈺霖,Serve,30.54683688404619
20,陽孟娟,Serve,0.0
20,雷諾,Serve,27.00522395820834
20,韓晟曦,Serve,0.0
20,顏振富,Serve,0.0
20,馬德蓉,Serve,11.893687707641199
20,馮品恒,Serve,0.0
20,高偉誠,Serve,10.909090909090912
20,高宇浩,Serve,32.55813953488373
20,黃宇晨,Serve,10.987499792309357
20,黃正良,Serve,12.512632206634658
20,黃瀞萱,Serve,24.84010703883855
20,黃芯瑜,Serve,0.0
20,黃謙巽,Serve,0.0
13,丁柔安,Set,100.0
13,伍政廷,Set,8.610567514677102
13,余金鳳,Set,13.394216133942157
13,劉煜淳,Set,39.579996922957
13,劉美菁,Set,7.031963470319633
13,劉育齊,Set,15.78604044357469
13,劉雙菱,Set,27.68835616438356
13,劉鴻敏,Set,21.430745814307457
13,劉鴻杰,Set,10.04566210045662
13,吳宗軒,Set,46.36459430979979
13,吳政陽,Set,6.954689146469967
13,吳秀玲,Set,3.7671232876712315
13,吳靜婷,Set,40.17059877070546
13,吳韋華,Set,15.068493150684926
13,廖苡任,Set,44.88557438410314
13,張善源,Set,26.659641728134876
13,張嘉羚,Set,60.273972602739704
13,張妤嘉,Set,51.39694937758453
13,張瓈婷,Set,0.0
13,張瓈文,Set,9.643835616438354
13,張秝芸,Set,26.788432267884314
13,張良皓,Set,33.4855403348554
13,戴儒謙,Set,60.61263900909691
13,施怡婷,Set,25.831702544031305
13,曾弘仁,Set,0.0
13,曾琬羚,Set,30.136986301369852
13,李佳軒,Set,63.30423001655879
13,李姿瑩,Set,17.579908675799086
13,李明穎,Set,54.30899372911107
13,李東儒,Set,26.301369863013697
13,李淯,Set,18.584474885844745
13,李興國,Set,23.18229715489989
13,林元巍,Set,0.0
13,林國鈞,Set,59.747387094617906
13,林宜暉,Set,26.520547945205475
13,林志勇,Set,3.4773445732349835
13,林政揚,Set,0.0
13,林書荷,Set,51.39996989312058
13,林輅惟,Set,0.0
13,柯粢薰,Set,47.71689497716894
13,楊奇翰,Set,0.0
13,楊孟樺,Set,24.737442922374427
13,江天祐,Set,0.0
13,沈安萱,Set,0.0
13,洪熙鈞,Set,16.7427701674277
13,温憶慈,Set,0.0
13,溫以勤,Set,19.58904109589041
13,潘均儒,Set,3.930911256700416
13,潘柏鈜,Set,18.082191780821915
13,焦璿誠,Set,22.602739726027394
13,王前鑌,Set,68.67474280172807
13,王明浚,Set,25.831702544031305
13,王艾仕,Set,5.381604696673188
13,王靖婷,Set,12.564102564102564
13,甘明修,Set,0.0
13,畢雯媛,Set,0.0
13,盧清銓,Set,58.63326148409916
13,石修智,Set,63.853001354416925
13,童琦芳,Set,15.427266797129805
13,簡佳慧,Set,0.0
13,羅儀璟,Set,14.066356254358139
13,艾萊莎,Set,0.0
13,莊明叡,Set,28.77916603944001
13,莊邵捷,Set,28.082191780821915
13,董力億,Set,47.43299583085169
13,蔡依琳,Set,11.719939117199392
13,蔡沁瑤,Set,13.394216133942157
13,蕭憶玲,Set,26.59740132159584
13,蕭湘凌,Set,19.212328767123285
13,蘇厚禎,Set,65.87636108184053
13,許紋誠,Set,9.272918861959955
13,許美中,Set,26.933855185909977
13,詹旻翰,Set,23.85844748858447
13,謝苡縥,Set,55.862213945156
13,謝雅仁,Set,6.278538812785387
13,譚緹,Set,42.85102739726027
13,賴湘程,Set,17.893835616438356
13,邱雅慧,Set,18.417047184170467
13,郭覲儀,Set,34.98043052837573
13,鄭旭辰,Set,15.723645026801664
13,鄭玉森,Set,57.531347394361084
13,鄭羽倢,Set,38.01551061825033
13,鍾乙禎,Set,5.650684931506849
13,阮柏勳,Set,26.5914585012087
13,陳佳蔓,Set,41.443988093862636
13,陳保宏,Set,27.39726027397259
13,陳偉綸,Set,0.0
13,陳哲明,Set,14.413341274568191
13,陳嘉榆,Set,39.61324988190835
13,陳姿雅,Set,23.439878234398776
13,陳政錡,Set,39.06646372399797
13,陳昱潔,Set,18.84757555990432
13,陳昱翰,Set,26.520547945205475
13,陳曦,Set,0.0
13,陳菀婷,Set,16.588005065039713
13,陳顥文,Set,0.0
13,顏振富,Set,0.0
13,高偉誠,Set,28.398314014752366
13,魏璽格,Set,4.520547945205479
13,黃世豪,Set,9.272918861959955
13,黃仁威,Set,66.45226833008715
13,黃士展,Set,6.954689146469967
13,黃宇晨,Set,57.75398167399384
13,黃建逢,Set,14.465753424657532
13,黃建銘,Set,21.4436248682824
13,黃情維,Set,33.96308051124314
13,黃文彥,Set,22.97945205479452
13,黃正良,Set,0.0
13,黃瀞萱,Set,10.63658340048348
13,黃祥源,Set,13.329820864067434
13,黃芯瑜,Set,11.719939117199388
13,黃蔓亞,Set,0.0
13,黃鈞璟,Set,16.7427701674277
13,黃韋程,Set,51.05412957814453
14,Shainah Joseph,Set,0.0
14,伍政廷,Set,0.0
14,何佩珊,Set,29.70111653299571
14,余金鳳,Set,3.3485540334855393
14,劉佳昌,Set,46.9150592869973
14,劉煜淳,Set,25.86430198918136
14,劉美菁,Set,10.610730593607302
14,劉雙菱,Set,9.041095890410958
14,吳信賢,Set,23.439878234398783
14,吳宗軒,Set,14.135681669928243
14,吳彥廷,Set,0.0
14,吳秀玲,Set,1.2557077625570774
14,吳芳妤,Set,1.8835616438356158
14,吳靜婷,Set,35.896852027982185
14,吳韋華,Set,13.436073059360728
14,周子揚,Set,41.011535093454896
14,宋宇蓉,Set,0.0
14,宋柏霆,Set,17.221135029354205
14,廖嘉蓉,Set,14.275414563806773
14,廖琬如,Set,0.0
14,廖苡任,Set,43.00675032740038
14,張善源,Set,15.319634703196343
14,張嘉羚,Set,0.0
14,張妤嘉,Set,51.6456781085632
14,張婉柔,Set,0.0
14,張昀亮,Set,23.795662100456617
14,張昇倫,Set,13.184931506849313
14,張景翔,Set,23.18229715489989
14,張瓈文,Set,9.041095890410958
14,張秝芸,Set,15.068493150684926
14,張育陞,Set,15.068493150684926
14,張閔舜,Set,32.64840182648402
14,戴儒謙,Set,58.246799026244815
14,曾琬羚,Set,16.1986301369863
14,曾華鈺,Set,0.0
14,李佳軒,Set,24.02641878669275
14,李姿瑩,Set,19.589041095890405
14,李怡萱,Set,15.39465101108936
14,李澄岫,Set,0.0
14,李諭,Set,0.0
14,林宜暉,Set,23.84752829064919
14,林建輝,Set,0.0
14,林政瑋,Set,9.041095890410958
14,林昱丞,Set,8.21917808219178
14,林書荷,Set,21.128760486536475
14,林輅惟,Set,12.557077625570773
14,林雍順,Set,25.40945356013848
14,柯凱傑,Set,38.592539500143815
14,柯宗甫,Set,0.0
14,柯粢薰,Set,0.0
14,楊子頡,Set,0.0
14,楊孟樺,Set,20.043555356810792
14,潘均儒,Set,11.301369863013697
14,焦璿誠,Set,17.221135029354205
14,王明浚,Set,28.180039138943247
14,王鈺涵,Set,0.0
14,王靖婷,Set,26.19333007175472
14,畢雯媛,Set,7.534246575342463
14,盧清銓,Set,52.88240685568843
14,石修智,Set,49.52919943349832
14,童琦芳,Set,12.915851272015653
14,羅儀璟,Set,24.73744292237442
14,莊哲育,Set,5.642530984996737
14,莊邵捷,Set,12.915851272015653
14,葉怡君,Set,15.445205479452051
14,蔡沁瑤,Set,2.511415525114155
14,蕭湘凌,Set,16.07006958034355
14,蘇厚禎,Set,17.920743639921717
14,許紋誠,Set,0.0
14,許菀芸,Set,10.482430017867776
14,詹旻翰,Set,24.486301369863007
14,謝苡縥,Set,44.21407609881525
14,謝雅仁,Set,4.10958904109589
14,譚緹,Set,3.013698630136986
14,賴湘程,Set,29.235549681762404
14,邱雅慧,Set,4.192972007147111
14,郭覲儀,Set,20.719178082191775
14,鄭文貴,Set,2.511415525114155
14,鄭旭辰,Set,12.557077625570773
14,陳佳蔓,Set,28.64051805420492
14,陳姿雅,Set,12.054794520547944
14,陳宥廷,Set,16.43835616438356
14,陳建廷,Set,3.1723143475126165
14,陳怡伶,Set,0.0
14,陳怡如,Set,13.103037522334718
14,陳映淳,Set,31.05163733471445
14,陳昱翰,Set,13.698630136986296
14,陳曦,Set,11.792733770101249
14,陳立偉,Set,30.136986301369852
14,陳詩婷,Set,16.242661448140897
14,韓俜亭,Set,8.202161150344592
14,顏振富,Set,9.589041095890408
14,高偉誠,Set,16.324200913242006
14,黃世豪,Set,8.21917808219178
14,黃士展,Set,0.9417808219178079
14,黃宇晨,Set,49.79859660107538
14,黃建逢,Set,24.109589041095887
14,黃正良,Set,0.0
14,黃澄浩,Set,15.723645026801664
14,黃瀞萱,Set,10.04566210045662
14,黃芯瑜,Set,4.10958904109589
14,黃蔓亞,Set,11.591148577449944
14,黃韋程,Set,47.21268690014259
15,Colleen Ogilvie,Set,0.0
15,Dubravka Vukoja,Set,30.23610322804972
15,Hanna Kalinouskaya,Set,7.534246575342463
15,Matea Magdic,Set,5.02283105022831
15,Natasa Cikiriz,Set,9.516943042537848
15,伍政廷,Set,0.0
15,劉佳昌,Set,52.44992568469886
15,劉欣叡,Set,0.0
15,劉煜淳,Set,36.86673683696458
15,劉美菁,Set,2.379235760634462
15,吳信賢,Set,0.0
15,吳致廷,Set,61.69429333793463
15,吳芳妤,Set,0.0
15,周冠宇,Set,4.758471521268924
15,周子揚,Set,46.84055301567427
15,宋柏霆,Set,3.7671232876712315
15,廖嘉蓉,Set,0.0
15,廖苡任,Set,37.71132631839331
15,張善源,Set,6.429223744292236
15,張嘉羚,Set,11.103100216294159
15,張妤嘉,Set,41.554785098585874
15,張弘燁,Set,6.457925636007826
15,張昀亮,Set,6.344628695025233
15,張瑋安,Set,0.40909936155705684
15,張瓈文,Set,15.068493150684926
15,張秝芸,Set,12.915851272015653
15,張芷瑄,Set,9.384763278058157
15,彭?媃,Set,0.0
15,徐薏梅,Set,0.0
15,戴儒謙,Set,49.89290355086913
15,施怡婷,Set,0.0
15,曹晉誥,Set,0.0
15,曾琬羚,Set,3.96539293439077
15,李佳蓁,Set,21.698630136986296
15,李佳軒,Set,27.757750540735397
15,李姿瑩,Set,5.815909637106464
15,李沛恩,Set,43.92303849412304
15,李澄岫,Set,3.3485540334855393
15,李瑋軒,Set,0.0
15,李興國,Set,0.0
15,李諭,Set,0.0
15,林佾煒,Set,0.0
15,林其蓉,Set,14.383561643835613
15,林姿吟,Set,1.2557077625570774
15,林宜暉,Set,0.0
15,林政瑋,Set,0.0
15,林昱丞,Set,0.0
15,林書荷,Set,12.140900195694714
15,柯凱傑,Set,0.0
15,柯宗甫,Set,0.0
15,楊子頡,Set,3.616438356164383
15,楊孟樺,Set,6.759469802007653
15,楊怡真,Set,46.94571158466973
15,欒妤雯,Set,36.89440018635136
15,江天祐,Set,13.698630136986296
15,洪熙鈞,Set,18.082191780821915
15,渡邊侑磨,Set,9.516943042537848
15,溫以勤,Set,6.027397260273972
15,潘均儒,Set,2.2602739726027394
15,潘宣蓉,Set,0.0
15,焦璿誠,Set,27.818756585879868
15,王明浚,Set,13.394216133942157
15,甘可慧,Set,0.0
15,甘明修,Set,10.492135971588025
15,畢雯媛,Set,0.0
15,盧清銓,Set,59.394292272655555
15,石修智,Set,61.50387002016915
15,童琦芳,Set,5.551550108147078
15,羅儀璟,Set,4.758471521268924
15,莊明叡,Set,0.0
15,莊邵捷,Set,0.0
15,葉于雯,Set,0.0
15,蔡沁瑤,Set,13.863013698630134
15,蔡沛彰,Set,0.0
15,蕭湘凌,Set,0.0
15,蘇厚禎,Set,10.24657534246575
15,許國宏,Set,29.922797310025405
15,許惠瑩,Set,0.0
15,許紋誠,Set,0.0
15,許美中,Set,25.365296803652964
15,許菀芸,Set,7.464269052970863
15,詹旻翰,Set,2.009132420091324
15,諶品璇,Set,2.2602739726027394
15,謝苡縥,Set,44.86523319176314
15,謝靖瑩,Set,36.72205275816993
15,賴湘程,Set,6.072933915399669
15,邱雅慧,Set,11.301369863013697
15,郭家銘,Set,0.0
15,郭覲儀,Set,0.0
15,鄧岳盺,Set,9.041095890410958
15,鄧衍敏,Set,33.36594911937377
15,鄭振堃,Set,0.0
15,鄭文貴,Set,17.38672286617492
15,鄭玉森,Set,7.534246575342463
15,阮霈文,Set,0.0
15,陳佳蔓,Set,30.319687903255907
15,陳冠中,Set,0.0
15,陳姿雅,Set,0.0
15,陳宥廷,Set,0.0
15,陳巧聆,Set,37.34851797021342
15,陳建廷,Set,9.041095890410958
15,陳建彰,Set,0.0
15,陳怡伶,Set,0.0
15,陳怡如,Set,1.2915851272015653
15,陳政錡,Set,6.344628695025233
15,陳昭銘,Set,9.041095890410958
15,陳昱,Set,0.0
15,陳昱豪,Set,0.0
15,陳潔,Set,12.054794520547944
15,陳盈綺,Set,0.0
15,陳菀婷,Set,1.506849315068493
15,顏振富,Set,22.602739726027394
15,顧乃涵,Set,10.04566210045662
15,高偉誠,Set,0.0
15,高歆媛,Set,0.4887078859681599
15,黃世豪,Set,0.0
15,黃仁威,Set,38.0846271877546
15,黃士展,Set,5.02283105022831
15,黃宇晨,Set,59.59768830156357
15,黃建逢,Set,0.0
15,黃情維,Set,51.31057665190561
15,黃文彥,Set,0.0
15,黃柏叡,Set,4.305283757338551
15,黃正良,Set,4.758471521268924
15,黃澄浩,Set,3.013698630136986
15,黃瀞萱,Set,0.0
15,黃素琴,Set,9.794520547945202
15,黃芯瑜,Set,0.0
15,黃蔓亞,Set,0.0
15,黃韋程,Set,50.58042197295368
15,黃鷹,Set,0.0
15,龔詩雯,Set,0.0
16,Anny,Set,21.347031963470318
16,BoBo,Set,15.068493150684926
16,Cika,Set,55.31993708199033
16,Jessica,Set,14.063926940639265
16,Matea,Set,27.625570776255703
16,Miri,Set,14.924983692106975
16,丁柔安,Set,11.652968036529678
16,亞美娜,Set,0.0
16,伍政廷,Set,0.0
16,余䒩語,Set,2.511415525114155
16,劉佳昌,Set,73.02285636863151
16,劉煜淳,Set,70.82191780821915
16,劉美菁,Set,8.610567514677102
16,劉雙菱,Set,0.0
16,劉鴻敏,Set,19.89041095890411
16,吳信賢,Set,3.7671232876712315
16,吳致廷,Set,58.73118644200357
16,吳芳妤,Set,29.71841704718416
16,呂姜耀強,Set,51.66340508806261
16,呂玟君,Set,4.10958904109589
16,周冠宇,Set,18.082191780821915
16,周子揚,Set,59.65301535027234
16,宋柏霆,Set,2.379235760634462
16,廖嘉蓉,Set,24.657534246575334
16,廖苡任,Set,53.1090289611482
16,張庭語,Set,49.30664525835986
16,張昀亮,Set,17.70547945205479
16,張瑋安,Set,0.0
16,張瓈文,Set,24.39660795825179
16,張祐晨,Set,18.868374032162
16,張秝芸,Set,24.934768427919106
16,張芷瑄,Set,7.534246575342463
16,彭?媃,Set,21.52641878669275
16,戴儒謙,Set,65.91729108500816
16,曾琬羚,Set,21.702815829528156
16,曾祥銘,Set,18.082191780821915
16,曾茂聰,Set,9.041095890410958
16,朱凱逸,Set,0.0
16,李佳軒,Set,19.8511018463371
16,李姿瑩,Set,22.96151337247227
16,李尼希米,Set,17.221135029354205
16,李權紘,Set,8.610567514677102
16,李沛恩,Set,46.62444488299061
16,李澄岫,Set,0.0
16,李瑋軒,Set,0.0
16,李興國,Set,12.328767123287667
16,李諭,Set,20.20950846091861
16,李連鑫,Set,0.0
16,林其蓉,Set,41.917378120900615
16,林姿吟,Set,0.0
16,林宜暉,Set,15.723645026801664
16,林政瑋,Set,9.516943042537848
16,林昱丞,Set,3.930911256700416
16,林書荷,Set,36.5221967200429
16,林謙,Set,67.80254704481736
16,林靖儀,Set,0.0
16,柯凱傑,Set,37.886193019116156
16,柯宗甫,Set,13.184931506849313
16,楊孟樺,Set,25.77190693629049
16,欒妤雯,Set,46.68575257925306
16,江思萳,Set,0.0
16,洪榮發,Set,9.041095890410958
16,洪熙鈞,Set,19.178082191780817
16,湯貴全,Set,21.414107036501317
16,潘均儒,Set,15.723645026801664
16,潘宣蓉,Set,0.0
16,焦璿誠,Set,19.947814742335282
16,王俊傑,Set,0.0
16,王珮玲,Set,0.0
16,甘可慧,Set,8.21917808219178
16,甘明修,Set,19.902152641878665
16,盧清銓,Set,68.69436025591561
16,石修智,Set,64.65957834813356
16,童琦芳,Set,6.6971080669710785
16,羅儀璟,Set,70.31963470319634
16,胡曉佩,Set,4.520547945205479
16,莊哲育,Set,0.0
16,莊邵捷,Set,0.0
16,葉于雯,Set,18.65622961513372
16,蔡幼群,Set,0.0
16,蔡沁瑤,Set,15.723645026801664
16,蔡沛彰,Set,7.861822513400832
16,蕭湘凌,Set,15.723645026801664
16,許惠瑩,Set,0.0
16,許紋誠,Set,3.0885731302646127
16,許菀芸,Set,13.698630136986296
16,詹佳茵,Set,13.530891808778303
16,詹旻翰,Set,12.328767123287667
16,諶品璇,Set,9.516943042537848
16,謝苡縥,Set,72.97100227826998
16,謝靖瑩,Set,47.69111951624504
16,賴湘程,Set,35.938893928710065
16,邱雅慧,Set,0.0
16,郭家銘,Set,0.0
16,郭覲儀,Set,21.148762316750776
16,鄧岳昕,Set,0.0
16,鄭振堃,Set,0.0
16,鄭玉森,Set,17.328767123287665
16,陳仕東,Set,0.0
16,陳佳蔓,Set,50.89606607629458
16,陳冠中,Set,13.184931506849313
16,陳姿雅,Set,20.719178082191775
16,陳威舜,Set,0.0
16,陳宥廷,Set,0.0
16,陳巧聆,Set,50.40852664157489
16,陳建廷,Set,5.740378343118068
16,陳怡如,Set,10.906718851924328
16,陳政錡,Set,9.516943042537848
16,陳昭銘,Set,4.305283757338551
16,陳潔,Set,21.917808219178074
16,陳盈綺,Set,20.8640674394099
16,陳莉鎔,Set,40.97482173771217
16,陳菀婷,Set,9.57292506043513
16,顏振富,Set,12.054794520547944
16,高偉誠,Set,17.579908675799082
16,高歆媛,Set,11.0707296617277
16,黃世豪,Set,0.0
16,黃士展,Set,15.068493150684926
16,黃宇晨,Set,59.72157523155864
16,黃建逢,Set,0.0
16,黃情維,Set,59.94833465385991
16,黃意凱,Set,0.0
16,黃文彥,Set,18.082191780821915
16,黃柏叡,Set,34.1104044357469
16,黃正良,Set,53.42465753424657
16,黃澄浩,Set,34.06789755807027
16,黃瀞萱,Set,19.033886085075697
16,黃素琴,Set,0.0
16,黃芯瑜,Set,40.182648401826484
16,黃蔓亞,Set,0.0
16,黃韋程,Set,55.34042187152598
16,龔詩雯,Set,0.0
17,Beatriz,Set,0.0
17,Berkeley,Set,0.0
17,Maria,Set,0.0
17,Milana,Set,44.247016683669834
17,Peonia,Set,0.0
17,Renele,Set,0.0
17,Valdez,Set,0.0
17,丁柔安,Set,0.0
17,余䒩語,Set,0.0
17,劉佳昌,Set,58.35286076698826
17,劉煜淳,Set,51.20913881145906
17,劉美菁,Set,0.0
17,劉鴻敏,Set,0.0
17,吳佩茹,Set,0.0
17,吳信賢,Set,0.0
17,吳宗軒,Set,0.0
17,吳旭弘,Set,0.0
17,吳沛緹,Set,0.0
17,吳芳妤,Set,0.0
17,周冠宇,Set,0.0
17,周子揚,Set,55.35290420575763
17,周育霆,Set,80.36529680365295
17,宋柏霆,Set,0.0
17,廖嘉安,Set,0.0
17,廖嘉蓉,Set,0.0
17,廖士勛,Set,0.0
17,廖苡任,Set,35.09768221218855
17,廖閎昇,Set,0.0
17,張善源,Set,0.0
17,張弘燁,Set,0.0
17,張昀亮,Set,2.379235760634462
17,張洵瑞,Set,37.01497239237969
17,張祐晨,Set,0.0
17,張稦豈,Set,0.0
17,張芷瑄,Set,0.0
17,彭?媃,Set,21.27316680096696
17,戴儒謙,Set,83.19945463198592
17,施宗諭,Set,0.0
17,曾琬羚,Set,0.0
17,曾祥銘,Set,0.0
17,曾茂聰,Set,0.0
17,朱凱逸,Set,0.0
17,李佳軒,Set,0.0
17,李修瑜,Set,0.0
17,李姿瑩,Set,0.0
17,李子嫣,Set,0.0
17,李尼希米,Set,0.0
17,李思依,Set,0.0
17,李權紘,Set,0.0
17,李瑋軒,Set,0.0
17,李諭,Set,0.0
17,林其蓉,Set,0.0
17,林宜暉,Set,0.0
17,林昱丞,Set,0.0
17,林書荷,Set,0.0
17,林聖恩,Set,0.0
